date,warehouse_id,product_id,units_demanded,units_fulfilled,stockout_flag,ending_inventory
2025-02-02,WH-EAST,PRD-0010,6,6,0,721
2025-02-03,WH-EAST,PRD-0010,11,11,0,710
2025-02-04,WH-EAST,PRD-0010,7,7,0,703
2025-02-05,WH-EAST,PRD-0010,8,8,0,695
2025-02-06,WH-EAST,PRD-0010,7,7,0,688
2025-02-07,WH-EAST,PRD-0010,10,10,0,678
2025-02-08,WH-EAST,PRD-0010,5,5,0,673
2025-02-09,WH-EAST,PRD-0010,4,4,0,669
2025-02-10,WH-EAST,PRD-0010,5,5,0,664
2025-02-11,WH-EAST,PRD-0010,7,7,0,657
2025-02-12,WH-EAST,PRD-0010,6,6,0,651
2025-02-13,WH-EAST,PRD-0010,9,9,0,642
2025-02-14,WH-EAST,PRD-0010,11,11,0,631
2025-02-15,WH-EAST,PRD-0010,4,4,0,627
2025-02-16,WH-EAST,PRD-0010,5,5,0,622
2025-02-17,WH-EAST,PRD-0010,3,3,0,619
2025-02-18,WH-EAST,PRD-0010,13,13,0,606
2025-02-19,WH-EAST,PRD-0010,8,8,0,598
2025-02-20,WH-EAST,PRD-0010,8,8,0,590
2025-02-21,WH-EAST,PRD-0010,3,3,0,587
2025-02-22,WH-EAST,PRD-0010,7,7,0,580
2025-02-23,WH-EAST,PRD-0010,9,9,0,571
2025-02-24,WH-EAST,PRD-0010,6,6,0,565
2025-02-25,WH-EAST,PRD-0010,10,10,0,555
2025-02-26,WH-EAST,PRD-0010,14,14,0,541
2025-02-27,WH-EAST,PRD-0010,4,4,0,537
2025-02-28,WH-EAST,PRD-0010,4,4,0,533
2025-03-01,WH-EAST,PRD-0010,6,6,0,527
2025-03-02,WH-EAST,PRD-0010,14,14,0,513
2025-03-03,WH-EAST,PRD-0010,12,12,0,501
2025-03-04,WH-EAST,PRD-0010,8,8,0,493
2025-03-05,WH-EAST,PRD-0010,9,9,0,484
2025-03-06,WH-EAST,PRD-0010,6,6,0,478
2025-03-07,WH-EAST,PRD-0010,11,11,0,467
2025-03-08,WH-EAST,PRD-0010,8,8,0,459
2025-03-09,WH-EAST,PRD-0010,8,8,0,451
2025-03-10,WH-EAST,PRD-0010,11,11,0,440
2025-03-11,WH-EAST,PRD-0010,8,8,0,432
2025-03-12,WH-EAST,PRD-0010,8,8,0,424
2025-03-13,WH-EAST,PRD-0010,9,9,0,415
2025-03-14,WH-EAST,PRD-0010,11,11,0,404
2025-03-15,WH-EAST,PRD-0010,14,14,0,390
2025-03-16,WH-EAST,PRD-0010,10,10,0,380
2025-03-17,WH-EAST,PRD-0010,11,11,0,369
2025-03-18,WH-EAST,PRD-0010,8,8,0,361
2025-03-19,WH-EAST,PRD-0010,7,7,0,354
2025-03-20,WH-EAST,PRD-0010,11,11,0,343
2025-03-21,WH-EAST,PRD-0010,9,9,0,334
2025-03-22,WH-EAST,PRD-0010,4,4,0,330
2025-03-23,WH-EAST,PRD-0010,8,8,0,322
2025-03-24,WH-EAST,PRD-0010,8,8,0,314
2025-03-25,WH-EAST,PRD-0010,7,7,0,307
2025-03-26,WH-EAST,PRD-0010,13,13,0,294
2025-03-27,WH-EAST,PRD-0010,10,10,0,284
2025-03-28,WH-EAST,PRD-0010,13,13,0,271
2025-03-29,WH-EAST,PRD-0010,10,10,0,261
2025-03-30,WH-EAST,PRD-0010,9,9,0,252
2025-03-31,WH-EAST,PRD-0010,6,6,0,246
2025-04-01,WH-EAST,PRD-0010,9,9,0,237
2025-04-02,WH-EAST,PRD-0010,9,9,0,228
2025-04-03,WH-EAST,PRD-0010,5,5,0,223
2025-04-04,WH-EAST,PRD-0010,7,7,0,216
2025-04-05,WH-EAST,PRD-0010,8,8,0,208
2025-04-06,WH-EAST,PRD-0010,10,10,0,198
2025-04-07,WH-EAST,PRD-0010,10,10,0,188
2025-04-08,WH-EAST,PRD-0010,10,10,0,1080
2025-04-09,WH-EAST,PRD-0010,8,8,0,1072
2025-04-10,WH-EAST,PRD-0010,0,0,0,1072
2025-04-11,WH-EAST,PRD-0010,7,7,0,1065
2025-04-12,WH-EAST,PRD-0010,12,12,0,1053
2025-04-13,WH-EAST,PRD-0010,4,4,0,1049
2025-04-14,WH-EAST,PRD-0010,9,9,0,1040
2025-04-15,WH-EAST,PRD-0010,14,14,0,1026
2025-04-16,WH-EAST,PRD-0010,6,6,0,1020
2025-04-17,WH-EAST,PRD-0010,9,9,0,1011
2025-04-18,WH-EAST,PRD-0010,5,5,0,1006
2025-04-19,WH-EAST,PRD-0010,14,14,0,992
2025-04-20,WH-EAST,PRD-0010,8,8,0,984
2025-04-21,WH-EAST,PRD-0010,9,9,0,975
2025-04-22,WH-EAST,PRD-0010,13,13,0,962
2025-04-23,WH-EAST,PRD-0010,11,11,0,951
2025-04-24,WH-EAST,PRD-0010,6,6,0,945
2025-04-25,WH-EAST,PRD-0010,7,7,0,938
2025-04-26,WH-EAST,PRD-0010,10,10,0,928
2025-04-27,WH-EAST,PRD-0010,7,7,0,921
2025-04-28,WH-EAST,PRD-0010,2,2,0,919
2025-04-29,WH-EAST,PRD-0010,9,9,0,910
2025-04-30,WH-EAST,PRD-0010,4,4,0,906
2025-05-01,WH-EAST,PRD-0010,14,14,0,892
2025-05-02,WH-EAST,PRD-0010,9,9,0,883
2025-05-03,WH-EAST,PRD-0010,6,6,0,877
2025-05-04,WH-EAST,PRD-0010,7,7,0,870
2025-05-05,WH-EAST,PRD-0010,3,3,0,867
2025-05-06,WH-EAST,PRD-0010,5,5,0,862
2025-05-07,WH-EAST,PRD-0010,12,12,0,850
2025-05-08,WH-EAST,PRD-0010,15,15,0,835
2025-05-09,WH-EAST,PRD-0010,11,11,0,824
2025-05-10,WH-EAST,PRD-0010,8,8,0,816
2025-05-11,WH-EAST,PRD-0010,7,7,0,809
2025-05-12,WH-EAST,PRD-0010,6,6,0,803
2025-05-13,WH-EAST,PRD-0010,15,15,0,788
2025-05-14,WH-EAST,PRD-0010,8,8,0,780
2025-05-15,WH-EAST,PRD-0010,15,15,0,765
2025-05-16,WH-EAST,PRD-0010,13,13,0,752
2025-05-17,WH-EAST,PRD-0010,3,3,0,749
2025-05-18,WH-EAST,PRD-0010,7,7,0,742
2025-05-19,WH-EAST,PRD-0010,7,7,0,735
2025-05-20,WH-EAST,PRD-0010,8,8,0,727
2025-05-21,WH-EAST,PRD-0010,9,9,0,718
2025-05-22,WH-EAST,PRD-0010,18,18,0,700
2025-05-23,WH-EAST,PRD-0010,5,5,0,695
2025-05-24,WH-EAST,PRD-0010,9,9,0,686
2025-05-25,WH-EAST,PRD-0010,11,11,0,675
2025-05-26,WH-EAST,PRD-0010,9,9,0,666
2025-05-27,WH-EAST,PRD-0010,9,9,0,657
2025-05-28,WH-EAST,PRD-0010,6,6,0,651
2025-05-29,WH-EAST,PRD-0010,9,9,0,642
2025-05-30,WH-EAST,PRD-0010,10,10,0,632
2025-05-31,WH-EAST,PRD-0010,10,10,0,622
2025-06-01,WH-EAST,PRD-0010,10,10,0,612
2025-06-02,WH-EAST,PRD-0010,13,13,0,599
2025-06-03,WH-EAST,PRD-0010,12,12,0,587
2025-06-04,WH-EAST,PRD-0010,9,9,0,578
2025-06-05,WH-EAST,PRD-0010,5,5,0,573
2025-06-06,WH-EAST,PRD-0010,7,7,0,566
2025-06-07,WH-EAST,PRD-0010,8,8,0,558
2025-06-08,WH-EAST,PRD-0010,9,9,0,549
2025-06-09,WH-EAST,PRD-0010,7,7,0,542
2025-06-10,WH-EAST,PRD-0010,6,6,0,536
2025-06-11,WH-EAST,PRD-0010,5,5,0,531
2025-06-12,WH-EAST,PRD-0010,4,4,0,527
2025-06-13,WH-EAST,PRD-0010,8,8,0,519
2025-06-14,WH-EAST,PRD-0010,4,4,0,515
2025-06-15,WH-EAST,PRD-0010,6,6,0,509
2025-06-16,WH-EAST,PRD-0010,8,8,0,501
2025-06-17,WH-EAST,PRD-0010,5,5,0,496
2025-06-18,WH-EAST,PRD-0010,10,10,0,486
2025-06-19,WH-EAST,PRD-0010,11,11,0,475
2025-06-20,WH-EAST,PRD-0010,7,7,0,468
2025-06-21,WH-EAST,PRD-0010,7,7,0,461
2025-06-22,WH-EAST,PRD-0010,10,10,0,451
2025-06-23,WH-EAST,PRD-0010,7,7,0,444
2025-06-24,WH-EAST,PRD-0010,6,6,0,438
2025-06-25,WH-EAST,PRD-0010,12,12,0,426
2025-06-26,WH-EAST,PRD-0010,11,11,0,415
2025-06-27,WH-EAST,PRD-0010,11,11,0,404
2025-06-28,WH-EAST,PRD-0010,12,12,0,392
2025-06-29,WH-EAST,PRD-0010,3,3,0,389
2025-06-30,WH-EAST,PRD-0010,13,13,0,376
2025-07-01,WH-EAST,PRD-0010,10,10,0,366
2025-07-02,WH-EAST,PRD-0010,12,12,0,354
2025-07-03,WH-EAST,PRD-0010,10,10,0,344
2025-07-04,WH-EAST,PRD-0010,9,9,0,335
2025-07-05,WH-EAST,PRD-0010,8,8,0,327
2025-07-06,WH-EAST,PRD-0010,10,10,0,317
2025-07-07,WH-EAST,PRD-0010,8,8,0,309
2025-07-08,WH-EAST,PRD-0010,11,11,0,298
2025-07-09,WH-EAST,PRD-0010,4,4,0,294
2025-07-10,WH-EAST,PRD-0010,7,7,0,287
2025-07-11,WH-EAST,PRD-0010,15,15,0,272
2025-07-12,WH-EAST,PRD-0010,7,7,0,265
2025-07-13,WH-EAST,PRD-0010,8,8,0,257
2025-07-14,WH-EAST,PRD-0010,6,6,0,251
2025-07-15,WH-EAST,PRD-0010,10,10,0,241
2025-07-16,WH-EAST,PRD-0010,6,6,0,235
2025-07-17,WH-EAST,PRD-0010,8,8,0,227
2025-07-18,WH-EAST,PRD-0010,11,11,0,216
2025-07-19,WH-EAST,PRD-0010,7,7,0,209
2025-07-20,WH-EAST,PRD-0010,11,11,0,198
2025-07-21,WH-EAST,PRD-0010,11,11,0,187
2025-07-22,WH-EAST,PRD-0010,19,19,0,168
2025-07-23,WH-EAST,PRD-0010,12,12,0,156
2025-07-24,WH-EAST,PRD-0010,10,10,0,1048
2025-07-25,WH-EAST,PRD-0010,6,6,0,1042
2025-07-26,WH-EAST,PRD-0010,8,8,0,1034
2025-07-27,WH-EAST,PRD-0010,13,13,0,1021
2025-07-28,WH-EAST,PRD-0010,14,14,0,1007
2025-07-29,WH-EAST,PRD-0010,13,13,0,994
2025-07-30,WH-EAST,PRD-0010,11,11,0,983
2025-07-31,WH-EAST,PRD-0010,5,5,0,978
2025-08-01,WH-EAST,PRD-0010,13,13,0,965
2025-08-02,WH-EAST,PRD-0010,8,8,0,957
2025-08-03,WH-EAST,PRD-0010,7,7,0,950
2025-08-04,WH-EAST,PRD-0010,12,12,0,938
2025-08-05,WH-EAST,PRD-0010,13,13,0,925
2025-08-06,WH-EAST,PRD-0010,14,14,0,911
2025-08-07,WH-EAST,PRD-0010,13,13,0,898
2025-08-08,WH-EAST,PRD-0010,13,13,0,885
2025-08-09,WH-EAST,PRD-0010,8,8,0,877
2025-08-10,WH-EAST,PRD-0010,11,11,0,866
2025-08-11,WH-EAST,PRD-0010,7,7,0,859
2025-08-12,WH-EAST,PRD-0010,5,5,0,854
2025-08-13,WH-EAST,PRD-0010,14,14,0,840
2025-08-14,WH-EAST,PRD-0010,9,9,0,831
2025-08-15,WH-EAST,PRD-0010,14,14,0,817
2025-08-16,WH-EAST,PRD-0010,15,15,0,802
2025-08-17,WH-EAST,PRD-0010,9,9,0,793
2025-08-18,WH-EAST,PRD-0010,13,13,0,780
2025-08-19,WH-EAST,PRD-0010,9,9,0,771
2025-08-20,WH-EAST,PRD-0010,6,6,0,765
2025-08-21,WH-EAST,PRD-0010,12,12,0,753
2025-08-22,WH-EAST,PRD-0010,10,10,0,743
2025-08-23,WH-EAST,PRD-0010,10,10,0,733
2025-08-24,WH-EAST,PRD-0010,17,17,0,716
2025-08-25,WH-EAST,PRD-0010,7,7,0,709
2025-08-26,WH-EAST,PRD-0010,12,12,0,697
2025-08-27,WH-EAST,PRD-0010,8,8,0,689
2025-08-28,WH-EAST,PRD-0010,14,14,0,675
2025-08-29,WH-EAST,PRD-0010,12,12,0,663
2025-08-30,WH-EAST,PRD-0010,12,12,0,651
2025-08-31,WH-EAST,PRD-0010,8,8,0,643
2025-09-01,WH-EAST,PRD-0010,9,9,0,634
2025-09-02,WH-EAST,PRD-0010,14,14,0,620
2025-09-03,WH-EAST,PRD-0010,17,17,0,603
2025-09-04,WH-EAST,PRD-0010,13,13,0,590
2025-09-05,WH-EAST,PRD-0010,9,9,0,581
2025-09-06,WH-EAST,PRD-0010,12,12,0,569
2025-09-07,WH-EAST,PRD-0010,19,19,0,550
2025-09-08,WH-EAST,PRD-0010,12,12,0,538
2025-09-09,WH-EAST,PRD-0010,16,16,0,522
2025-09-10,WH-EAST,PRD-0010,9,9,0,513
2025-09-11,WH-EAST,PRD-0010,11,11,0,502
2025-09-12,WH-EAST,PRD-0010,13,13,0,489
2025-09-13,WH-EAST,PRD-0010,13,13,0,476
2025-09-14,WH-EAST,PRD-0010,9,9,0,467
2025-09-15,WH-EAST,PRD-0010,9,9,0,458
2025-09-16,WH-EAST,PRD-0010,14,14,0,444
2025-09-17,WH-EAST,PRD-0010,15,15,0,429
2025-09-18,WH-EAST,PRD-0010,16,16,0,413
2025-09-19,WH-EAST,PRD-0010,17,17,0,396
2025-09-20,WH-EAST,PRD-0010,12,12,0,384
2025-09-21,WH-EAST,PRD-0010,10,10,0,374
2025-09-22,WH-EAST,PRD-0010,15,15,0,359
2025-09-23,WH-EAST,PRD-0010,13,13,0,346
2025-09-24,WH-EAST,PRD-0010,8,8,0,338
2025-09-25,WH-EAST,PRD-0010,8,8,0,330
2025-09-26,WH-EAST,PRD-0010,13,13,0,317
2025-09-27,WH-EAST,PRD-0010,11,11,0,306
2025-09-28,WH-EAST,PRD-0010,11,11,0,295
2025-09-29,WH-EAST,PRD-0010,15,15,0,280
2025-09-30,WH-EAST,PRD-0010,14,14,0,266
2025-10-01,WH-EAST,PRD-0010,13,13,0,253
2025-10-02,WH-EAST,PRD-0010,3,3,0,250
2025-10-03,WH-EAST,PRD-0010,9,9,0,241
2025-10-04,WH-EAST,PRD-0010,11,11,0,230
2025-10-05,WH-EAST,PRD-0010,4,4,0,226
2025-10-06,WH-EAST,PRD-0010,7,7,0,219
2025-10-07,WH-EAST,PRD-0010,6,6,0,213
2025-10-08,WH-EAST,PRD-0010,9,9,0,204
2025-10-09,WH-EAST,PRD-0010,14,14,0,190
2025-10-10,WH-EAST,PRD-0010,6,6,0,1086
2025-10-11,WH-EAST,PRD-0010,10,10,0,1076
2025-10-12,WH-EAST,PRD-0010,10,10,0,1066
2025-10-13,WH-EAST,PRD-0010,10,10,0,1056
2025-10-14,WH-EAST,PRD-0010,10,10,0,1046
2025-10-15,WH-EAST,PRD-0010,10,10,0,1036
2025-10-16,WH-EAST,PRD-0010,14,14,0,1022
2025-10-17,WH-EAST,PRD-0010,12,12,0,1010
2025-10-18,WH-EAST,PRD-0010,5,5,0,1005
2025-10-19,WH-EAST,PRD-0010,11,11,0,994
2025-10-20,WH-EAST,PRD-0010,11,11,0,983
2025-10-21,WH-EAST,PRD-0010,10,10,0,973
2025-10-22,WH-EAST,PRD-0010,12,12,0,961
2025-10-23,WH-EAST,PRD-0010,9,9,0,952
2025-10-24,WH-EAST,PRD-0010,9,9,0,943
2025-10-25,WH-EAST,PRD-0010,9,9,0,934
2025-10-26,WH-EAST,PRD-0010,3,3,0,931
2025-10-27,WH-EAST,PRD-0010,8,8,0,923
2025-10-28,WH-EAST,PRD-0010,7,7,0,916
2025-10-29,WH-EAST,PRD-0010,5,5,0,911
2025-10-30,WH-EAST,PRD-0010,13,13,0,898
2025-10-31,WH-EAST,PRD-0010,10,10,0,888
2025-11-01,WH-EAST,PRD-0010,14,14,0,874
2025-11-02,WH-EAST,PRD-0010,12,12,0,862
2025-11-03,WH-EAST,PRD-0010,15,15,0,847
2025-11-04,WH-EAST,PRD-0010,17,17,0,830
2025-11-05,WH-EAST,PRD-0010,11,11,0,819
2025-11-06,WH-EAST,PRD-0010,14,14,0,805
2025-11-07,WH-EAST,PRD-0010,17,17,0,788
2025-11-08,WH-EAST,PRD-0010,8,8,0,780
2025-11-09,WH-EAST,PRD-0010,14,14,0,766
2025-11-10,WH-EAST,PRD-0010,13,13,0,753
2025-11-11,WH-EAST,PRD-0010,14,14,0,739
2025-11-12,WH-EAST,PRD-0010,12,12,0,727
2025-11-13,WH-EAST,PRD-0010,14,14,0,713
2025-11-14,WH-EAST,PRD-0010,20,20,0,693
2025-11-15,WH-EAST,PRD-0010,13,13,0,680
2025-11-16,WH-EAST,PRD-0010,15,15,0,665
2025-11-17,WH-EAST,PRD-0010,20,20,0,645
2025-11-18,WH-EAST,PRD-0010,12,12,0,633
2025-11-19,WH-EAST,PRD-0010,19,19,0,614
2025-11-20,WH-EAST,PRD-0010,17,17,0,597
2025-11-21,WH-EAST,PRD-0010,22,22,0,575
2025-11-22,WH-EAST,PRD-0010,19,19,0,556
2025-11-23,WH-EAST,PRD-0010,17,17,0,539
2025-11-24,WH-EAST,PRD-0010,16,16,0,523
2025-11-25,WH-EAST,PRD-0010,15,15,0,508
2025-11-26,WH-EAST,PRD-0010,17,17,0,491
2025-11-27,WH-EAST,PRD-0010,19,19,0,472
2025-11-28,WH-EAST,PRD-0010,16,16,0,456
2025-11-29,WH-EAST,PRD-0010,16,16,0,440
2025-11-30,WH-EAST,PRD-0010,16,16,0,424
2025-12-01,WH-EAST,PRD-0010,23,23,0,401
2025-12-02,WH-EAST,PRD-0010,24,24,0,377
2025-12-03,WH-EAST,PRD-0010,18,18,0,359
2025-12-04,WH-EAST,PRD-0010,18,18,0,341
2025-12-05,WH-EAST,PRD-0010,21,21,0,320
2025-12-06,WH-EAST,PRD-0010,25,25,0,295
2025-12-07,WH-EAST,PRD-0010,23,23,0,272
2025-12-08,WH-EAST,PRD-0010,16,16,0,256
2025-12-09,WH-EAST,PRD-0010,19,19,0,237
2025-12-10,WH-EAST,PRD-0010,17,17,0,220
2025-12-11,WH-EAST,PRD-0010,19,19,0,201
2025-12-12,WH-EAST,PRD-0010,25,25,0,176
2025-12-13,WH-EAST,PRD-0010,18,18,0,158
2025-12-14,WH-EAST,PRD-0010,17,17,0,1043
2025-12-15,WH-EAST,PRD-0010,21,21,0,1022
2025-12-16,WH-EAST,PRD-0010,22,22,0,1000
2025-12-17,WH-EAST,PRD-0010,21,21,0,979
2025-12-18,WH-EAST,PRD-0010,24,24,0,955
2025-12-19,WH-EAST,PRD-0010,15,15,0,940
2025-12-20,WH-EAST,PRD-0010,24,24,0,916
2025-12-21,WH-EAST,PRD-0010,19,19,0,897
2025-12-22,WH-EAST,PRD-0010,22,22,0,875
2025-12-23,WH-EAST,PRD-0010,16,16,0,859
2025-12-24,WH-EAST,PRD-0010,20,20,0,839
2025-12-25,WH-EAST,PRD-0010,21,21,0,818
2025-12-26,WH-EAST,PRD-0010,17,17,0,801
2025-12-27,WH-EAST,PRD-0010,9,9,0,792
2025-12-28,WH-EAST,PRD-0010,14,14,0,778
2025-12-29,WH-EAST,PRD-0010,11,11,0,767
2025-12-30,WH-EAST,PRD-0010,15,15,0,752
2025-12-31,WH-EAST,PRD-0010,16,16,0,736
2024-01-01,WH-EAST,PRD-0006,9,9,0,763
2024-01-02,WH-EAST,PRD-0006,5,5,0,758
2024-01-03,WH-EAST,PRD-0006,8,8,0,750
2024-01-04,WH-EAST,PRD-0006,9,9,0,741
2024-01-05,WH-EAST,PRD-0006,3,3,0,738
2024-01-06,WH-EAST,PRD-0006,8,8,0,730
2024-01-07,WH-EAST,PRD-0006,9,9,0,721
2024-01-08,WH-EAST,PRD-0006,6,6,0,715
2024-01-09,WH-EAST,PRD-0006,4,4,0,711
2024-01-10,WH-EAST,PRD-0006,9,9,0,702
2024-01-11,WH-EAST,PRD-0006,4,4,0,698
2024-01-12,WH-EAST,PRD-0006,6,6,0,692
2024-01-13,WH-EAST,PRD-0006,6,6,0,686
2024-01-14,WH-EAST,PRD-0006,8,8,0,678
2024-01-15,WH-EAST,PRD-0006,5,5,0,673
2024-01-16,WH-EAST,PRD-0006,5,5,0,668
2024-01-17,WH-EAST,PRD-0006,7,7,0,661
2024-01-18,WH-EAST,PRD-0006,9,9,0,652
2024-01-19,WH-EAST,PRD-0006,12,12,0,640
2024-01-20,WH-EAST,PRD-0006,3,3,0,637
2024-01-21,WH-EAST,PRD-0006,7,7,0,630
2024-01-22,WH-EAST,PRD-0006,4,4,0,626
2024-01-23,WH-EAST,PRD-0006,9,9,0,617
2024-01-24,WH-EAST,PRD-0006,4,4,0,613
2024-01-25,WH-EAST,PRD-0006,5,5,0,608
2024-01-26,WH-EAST,PRD-0006,5,5,0,603
2024-01-27,WH-EAST,PRD-0006,6,6,0,597
2024-01-28,WH-EAST,PRD-0006,7,7,0,590
2024-01-29,WH-EAST,PRD-0006,7,7,0,583
2024-01-30,WH-EAST,PRD-0006,6,6,0,577
2024-01-31,WH-EAST,PRD-0006,3,3,0,574
2024-02-01,WH-EAST,PRD-0006,7,7,0,567
2024-02-02,WH-EAST,PRD-0006,5,5,0,562
2024-02-03,WH-EAST,PRD-0006,8,8,0,554
2024-02-04,WH-EAST,PRD-0006,4,4,0,550
2024-02-05,WH-EAST,PRD-0006,2,2,0,548
2024-02-06,WH-EAST,PRD-0006,5,5,0,543
2024-02-07,WH-EAST,PRD-0006,8,8,0,535
2024-02-08,WH-EAST,PRD-0006,5,5,0,530
2024-02-09,WH-EAST,PRD-0006,5,5,0,525
2024-02-10,WH-EAST,PRD-0006,3,3,0,522
2024-02-11,WH-EAST,PRD-0006,9,9,0,513
2024-02-12,WH-EAST,PRD-0006,3,3,0,510
2024-02-13,WH-EAST,PRD-0006,3,3,0,507
2024-02-14,WH-EAST,PRD-0006,6,6,0,501
2024-02-15,WH-EAST,PRD-0006,1,1,0,500
2024-02-16,WH-EAST,PRD-0006,8,8,0,492
2024-02-17,WH-EAST,PRD-0006,7,7,0,485
2024-02-18,WH-EAST,PRD-0006,7,7,0,478
2024-02-19,WH-EAST,PRD-0006,6,6,0,472
2024-02-20,WH-EAST,PRD-0006,5,5,0,467
2024-02-21,WH-EAST,PRD-0006,3,3,0,464
2024-02-22,WH-EAST,PRD-0006,5,5,0,459
2024-02-23,WH-EAST,PRD-0006,3,3,0,456
2024-02-24,WH-EAST,PRD-0006,6,6,0,450
2024-02-25,WH-EAST,PRD-0006,7,7,0,443
2024-02-26,WH-EAST,PRD-0006,8,8,0,435
2024-02-27,WH-EAST,PRD-0006,6,6,0,429
2024-02-28,WH-EAST,PRD-0006,7,7,0,422
2024-02-29,WH-EAST,PRD-0006,4,4,0,418
2024-03-01,WH-EAST,PRD-0006,5,5,0,413
2024-03-02,WH-EAST,PRD-0006,7,7,0,406
2024-03-03,WH-EAST,PRD-0006,6,6,0,400
2024-03-04,WH-EAST,PRD-0006,7,7,0,393
2024-03-05,WH-EAST,PRD-0006,4,4,0,389
2024-03-06,WH-EAST,PRD-0006,4,4,0,385
2024-03-07,WH-EAST,PRD-0006,8,8,0,377
2024-03-08,WH-EAST,PRD-0006,8,8,0,369
2024-03-09,WH-EAST,PRD-0006,4,4,0,365
2024-03-10,WH-EAST,PRD-0006,8,8,0,357
2024-03-11,WH-EAST,PRD-0006,5,5,0,352
2024-03-12,WH-EAST,PRD-0006,6,6,0,346
2024-03-13,WH-EAST,PRD-0006,10,10,0,336
2024-03-14,WH-EAST,PRD-0006,8,8,0,328
2024-03-15,WH-EAST,PRD-0006,8,8,0,320
2024-03-16,WH-EAST,PRD-0006,11,11,0,309
2024-03-17,WH-EAST,PRD-0006,5,5,0,304
2024-03-18,WH-EAST,PRD-0006,4,4,0,300
2024-03-19,WH-EAST,PRD-0006,5,5,0,295
2024-03-20,WH-EAST,PRD-0006,6,6,0,289
2024-03-21,WH-EAST,PRD-0006,1,1,0,288
2024-03-22,WH-EAST,PRD-0006,6,6,0,282
2024-03-23,WH-EAST,PRD-0006,5,5,0,277
2024-03-24,WH-EAST,PRD-0006,8,8,0,269
2024-03-25,WH-EAST,PRD-0006,7,7,0,262
2024-03-26,WH-EAST,PRD-0006,5,5,0,257
2024-03-27,WH-EAST,PRD-0006,8,8,0,249
2024-03-28,WH-EAST,PRD-0006,8,8,0,241
2024-03-29,WH-EAST,PRD-0006,5,5,0,236
2024-03-30,WH-EAST,PRD-0006,5,5,0,231
2024-03-31,WH-EAST,PRD-0006,1,1,0,230
2024-04-01,WH-EAST,PRD-0006,4,4,0,226
2024-04-02,WH-EAST,PRD-0006,5,5,0,221
2024-04-03,WH-EAST,PRD-0006,7,7,0,214
2024-04-04,WH-EAST,PRD-0006,4,4,0,210
2024-04-05,WH-EAST,PRD-0006,5,5,0,205
2024-04-06,WH-EAST,PRD-0006,4,4,0,201
2024-04-07,WH-EAST,PRD-0006,7,7,0,194
2024-04-08,WH-EAST,PRD-0006,6,6,0,188
2024-04-09,WH-EAST,PRD-0006,3,3,0,185
2024-04-10,WH-EAST,PRD-0006,5,5,0,180
2024-04-11,WH-EAST,PRD-0006,5,5,0,175
2024-04-12,WH-EAST,PRD-0006,5,5,0,170
2024-04-13,WH-EAST,PRD-0006,7,7,0,163
2024-04-14,WH-EAST,PRD-0006,10,10,0,153
2024-04-15,WH-EAST,PRD-0006,8,8,0,145
2024-04-16,WH-EAST,PRD-0006,4,4,0,141
2024-04-17,WH-EAST,PRD-0006,8,8,0,133
2024-04-18,WH-EAST,PRD-0006,8,8,0,125
2024-04-19,WH-EAST,PRD-0006,5,5,0,120
2024-04-20,WH-EAST,PRD-0006,8,8,0,112
2024-04-21,WH-EAST,PRD-0006,6,6,0,106
2024-04-22,WH-EAST,PRD-0006,3,3,0,103
2024-04-23,WH-EAST,PRD-0006,7,7,0,96
2024-04-24,WH-EAST,PRD-0006,7,7,0,89
2024-04-25,WH-EAST,PRD-0006,6,6,0,83
2024-04-26,WH-EAST,PRD-0006,6,6,0,77
2024-04-27,WH-EAST,PRD-0006,5,5,0,72
2024-04-28,WH-EAST,PRD-0006,8,8,0,1095
2024-04-29,WH-EAST,PRD-0006,6,6,0,1089
2024-04-30,WH-EAST,PRD-0006,7,7,0,1082
2024-05-01,WH-EAST,PRD-0006,7,7,0,1075
2024-05-02,WH-EAST,PRD-0006,4,4,0,1071
2024-05-03,WH-EAST,PRD-0006,4,4,0,1067
2024-05-04,WH-EAST,PRD-0006,1,1,0,1066
2024-05-05,WH-EAST,PRD-0006,8,8,0,1058
2024-05-06,WH-EAST,PRD-0006,4,4,0,1054
2024-05-07,WH-EAST,PRD-0006,7,7,0,1047
2024-05-08,WH-EAST,PRD-0006,7,7,0,1040
2024-05-09,WH-EAST,PRD-0006,8,8,0,1032
2024-05-10,WH-EAST,PRD-0006,4,4,0,1028
2024-05-11,WH-EAST,PRD-0006,6,6,0,1022
2024-05-12,WH-EAST,PRD-0006,10,10,0,1012
2024-05-13,WH-EAST,PRD-0006,10,10,0,1002
2024-05-14,WH-EAST,PRD-0006,9,9,0,993
2024-05-15,WH-EAST,PRD-0006,7,7,0,986
2024-05-16,WH-EAST,PRD-0006,4,4,0,982
2024-05-17,WH-EAST,PRD-0006,8,8,0,974
2024-05-18,WH-EAST,PRD-0006,6,6,0,968
2024-05-19,WH-EAST,PRD-0006,8,8,0,960
2024-05-20,WH-EAST,PRD-0006,5,5,0,955
2024-05-21,WH-EAST,PRD-0006,6,6,0,949
2024-05-22,WH-EAST,PRD-0006,7,7,0,942
2024-05-23,WH-EAST,PRD-0006,7,7,0,935
2024-05-24,WH-EAST,PRD-0006,8,8,0,927
2024-05-25,WH-EAST,PRD-0006,5,5,0,922
